2016-09-06 10:32:54,848 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: Microsoft Word"
2016-09-06 10:32:54,879 [DownloadFileWatcher] INFO  com.cygnet.ourdrive.OurDriveService - Check if file has a JSON sibling: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:54,879 [DownloadFileWatcher] INFO  com.cygnet.ourdrive.OurDriveService - JSON sibling check OK for: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:54,879 [DownloadFileWatcher] INFO  com.cygnet.ourdrive.OurDriveService - Trying to upload because of save action: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:54,879 [DownloadFileWatcher] WARN  com.cygnet.ourdrive.OurDriveService - C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc does not exists anymore.
2016-09-06 10:32:54,879 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc has been deleted!
2016-09-06 10:32:54,895 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Saved and unlocked file: 2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:54,895 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Try to delete: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\.2005_04_14_sadcsfs-uuu.doc.json
2016-09-06 10:32:54,895 [DownloadFileWatcher] INFO  com.cygnet.ourdrive.OurDriveService - No modify action for: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\.2005_04_14_sadcsfs-uuu.doc.json
2016-09-06 10:32:54,895 [Thread-24] ERROR com.cygnet.ourdrive.OurDriveService - Delete operation is failed for C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\.2005_04_14_sadcsfs-uuu.doc.json
2016-09-06 10:32:54,895 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - SFW thread has been interrupted
2016-09-06 10:32:54,895 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Process watcher has been stopped because application has been closed
2016-09-06 10:32:54,895 [Thread-24] WARN  com.cygnet.ourdrive.OurDriveService - Get process information failed: ProcessWatcher has been stopped
2016-09-06 10:33:07,016 [AWT-EventQueue-0] INFO  com.cygnet.ourdrive.OurDriveService - Closing application and cleanup C:\Users\Cygnet Cloud\.ourdrive\/ourdrive_downloads
2016-09-06 10:33:07,032 [main] INFO  com.cygnet.ourdrive.OurDriveService - Stopped monitoring folder: C:\Users\Cygnet Cloud\Desktop\Cygnet Cloud Folder Upload
2016-09-06 10:33:07,048 [main] INFO  com.cygnet.ourdrive.OurDriveService - Stopped monitoring folder: C:\Users\Cygnet Cloud\Desktop\Cygnet Cloud Intray
2016-09-06 10:33:07,079 [main] INFO  com.cygnet.ourdrive.OurDriveService - OurDrive service stopped
